Time,Open,High,Low,Latest,Change
2025/10/23 10:00,181.35,181.4,181.06,181.08,-0.255
2025/10/23 10:01,181.09,181.239,181.04,181.0842,0.0042
2025/10/23 10:02,181.085,181.21,181.02,181.1109,0.0267
2025/10/23 10:03,181.13,181.37,181.08,181.2,0.0891
2025/10/23 10:04,181.2,181.36,181.08,181.16,-0.04
2025/10/23 10:05,181.15,181.19,180.9,181.1051,-0.0549
2025/10/23 10:06,181.11,181.23,180.97,181.18,0.0749
2025/10/23 10:07,181.18,181.32,181.0301,181.0999,-0.0801
2025/10/23 10:08,181.09,181.2865,181.0631,181.185,0.0851
2025/10/23 10:09,181.185,181.19,180.965,181.03,-0.155
2025/10/23 10:10,181.04,181.07,180.76,180.8,-0.23
2025/10/23 10:11,180.815,180.92,180.62,180.74,-0.06
2025/10/23 10:12,180.74,180.9599,180.72,180.8701,0.1301
2025/10/23 10:13,180.875,181.1,180.83,181.0799,0.2098
2025/10/23 10:14,181.0754,181.09,180.92,180.98,-0.0999
2025/10/23 10:15,180.98,181.1899,180.9301,181.15,0.17
2025/10/23 10:16,181.15,181.2,180.88,181.02,-0.13
2025/10/23 10:17,181.02,181.08,180.87,181.045,0.025
2025/10/23 10:18,181.065,181.33,181.065,181.15,0.105
2025/10/23 10:19,181.15,181.16,180.87,180.9385,-0.2115
2025/10/23 10:20,180.945,181.0155,180.77,180.815,-0.1235
2025/10/23 10:21,180.82,181.04,180.62,180.99,0.175
2025/10/23 10:22,181,181.23,180.97,181.2,0.21
2025/10/23 10:23,181.2,181.45,181.1792,181.44,0.24
2025/10/23 10:24,181.445,181.69,181.34,181.69,0.25
2025/10/23 10:25,181.6801,181.76,181.6,181.6092,-0.0808
2025/10/23 10:26,181.61,181.73,181.55,181.571,-0.0382
2025/10/23 10:27,181.58,181.64,181.5,181.5408,-0.0302
2025/10/23 10:28,181.532,181.545,181.28,181.37,-0.1708
2025/10/23 10:29,181.39,181.64,181.38,181.5801,0.2101
2025/10/23 10:30,181.58,181.6,181.42,181.5,-0.0801
2025/10/23 10:31,181.49,181.63,181.35,181.42,-0.08
2025/10/23 10:32,181.415,181.47,181.225,181.4142,-0.0058
2025/10/23 10:33,181.42,181.59,181.4,181.5341,0.1199
2025/10/23 10:34,181.535,181.6,181.5,181.5199,-0.0142
2025/10/23 10:35,181.515,181.6,181.38,181.48,-0.0399
2025/10/23 10:36,181.4899,181.72,181.47,181.705,0.225
2025/10/23 10:37,181.705,181.77,181.57,181.7,-0.005
2025/10/23 10:38,181.68,181.8,181.62,181.7258,0.0258
2025/10/23 10:39,181.725,181.94,181.64,181.84,0.1142
2025/10/23 10:40,181.83,181.99,181.7,181.9799,0.1399
2025/10/23 10:41,181.97,182.07,181.95,182.0101,0.0302
2025/10/23 10:42,182.02,182.0276,181.78,181.8,-0.2101
2025/10/23 10:43,181.8088,181.83,181.52,181.61,-0.19
2025/10/23 10:44,181.63,181.63,181.49,181.515,-0.095
2025/10/23 10:45,181.52,181.62,181.3,181.53,0.015
2025/10/23 10:46,181.53,181.7599,181.53,181.71,0.18
2025/10/23 10:47,181.71,181.97,181.7027,181.9403,0.2303
2025/10/23 10:48,181.9385,182.0399,181.935,182.01,0.0697
2025/10/23 10:49,182.02,182.09,181.99,182.045,0.035
2025/10/23 10:50,182.045,182.05,181.84,181.935,-0.11
2025/10/23 10:51,181.935,181.95,181.825,181.92,-0.015
2025/10/23 10:52,181.925,181.925,181.75,181.79,-0.13
2025/10/23 10:53,181.79,181.79,181.66,181.7301,-0.0599
2025/10/23 10:54,181.74,181.97,181.715,181.82,0.0899
2025/10/23 10:55,181.815,182.0718,181.815,181.925,0.105
2025/10/23 10:56,181.9282,181.93,181.8118,181.895,-0.03
2025/10/23 10:57,181.895,182.03,181.7616,182.0007,0.1057
2025/10/23 10:58,182,182.27,181.9602,182.2699,0.2692
2025/10/23 10:59,182.2651,182.325,182.23,182.295,0.0251
2025/10/23 11:00,182.295,182.33,182.1801,182.29,-0.005
2025/10/23 11:01,182.285,182.33,182.09,182.155,-0.135
2025/10/23 11:02,182.1565,182.205,182.081,182.125,-0.03
2025/10/23 11:03,182.105,182.28,182.085,182.27,0.145
2025/10/23 11:04,182.265,182.29,182.11,182.135,-0.135
2025/10/23 11:05,182.135,182.24,182.1,182.195,0.06
2025/10/23 11:06,182.1899,182.34,182.075,182.315,0.12
2025/10/23 11:07,182.32,182.35,182.14,182.1429,-0.1721
2025/10/23 11:08,182.15,182.305,182.1201,182.195,0.0521
2025/10/23 11:09,182.19,182.3699,182.15,182.265,0.07
2025/10/23 11:10,182.27,182.35,182.19,182.19,-0.075
2025/10/23 11:11,182.19,182.4,182.16,182.241,0.051
2025/10/23 11:12,182.24,182.2591,182.015,182.06,-0.181
2025/10/23 11:13,182.055,182.12,182.01,182.02,-0.04
2025/10/23 11:14,182.025,182.09,181.98,182.06,0.04
2025/10/23 11:15,182.05,182.065,181.92,182.005,-0.055
2025/10/23 11:16,182.005,182.01,181.84,181.89,-0.115
2025/10/23 11:17,181.9,181.9299,181.8,181.805,-0.085
2025/10/23 11:18,181.8041,181.87,181.74,181.8499,0.0449
2025/10/23 11:19,181.84,181.88,181.7801,181.855,0.0051
2025/10/23 11:20,181.85,181.8654,181.635,181.645,-0.21
2025/10/23 11:21,181.65,181.78,181.57,181.735,0.09
2025/10/23 11:22,181.7358,181.88,181.66,181.835,0.1
2025/10/23 11:23,181.838,181.94,181.77,181.89,0.055
2025/10/23 11:24,181.8894,181.9399,181.835,181.835,-0.055
2025/10/23 11:25,181.8341,181.8899,181.77,181.85,0.015
2025/10/23 11:26,181.843,181.95,181.78,181.7901,-0.0599
2025/10/23 11:27,181.79,181.95,181.7301,181.85,0.0599
2025/10/23 11:28,181.845,181.97,181.82,181.9401,0.0901
2025/10/23 11:29,181.94,182,181.9,181.995,0.0549
2025/10/23 11:30,181.99,182.17,181.99,182.14,0.145
2025/10/23 11:31,182.1413,182.35,182.12,182.34,0.2
2025/10/23 11:32,182.33,182.4399,182.16,182.18,-0.16
2025/10/23 11:33,182.18,182.24,182.1541,182.225,0.045
2025/10/23 11:34,182.22,182.3,182.1,182.11,-0.115
2025/10/23 11:35,182.11,182.155,181.9601,181.975,-0.135
2025/10/23 11:36,181.96,181.985,181.66,181.675,-0.3
2025/10/23 11:37,181.675,181.75,181.64,181.6807,0.0057
2025/10/23 11:38,181.6998,181.8484,181.67,181.835,0.1543
2025/10/23 11:39,181.85,181.88,181.79,181.8,-0.035
2025/10/23 11:40,181.79,181.88,181.76,181.86,0.06
2025/10/23 11:41,181.86,181.89,181.79,181.89,0.03
2025/10/23 11:42,181.885,181.94,181.8,181.92,0.03
2025/10/23 11:43,181.91,181.91,181.5804,181.62,-0.3
2025/10/23 11:44,181.6154,181.6154,181.35,181.46,-0.16
2025/10/23 11:45,181.465,181.655,181.42,181.57,0.11
2025/10/23 11:46,181.575,181.72,181.53,181.7001,0.1301
2025/10/23 11:47,181.7,181.7799,181.65,181.7768,0.0767
2025/10/23 11:48,181.7741,181.92,181.72,181.8941,0.1173
2025/10/23 11:49,181.89,181.8936,181.78,181.811,-0.0831
2025/10/23 11:50,181.825,181.87,181.73,181.77,-0.041
2025/10/23 11:51,181.78,181.92,181.775,181.92,0.15
2025/10/23 11:52,181.9201,182,181.9001,181.95,0.03
2025/10/23 11:53,181.95,182.17,181.94,182.135,0.185
2025/10/23 11:54,182.135,182.25,182.11,182.195,0.06
2025/10/23 11:55,182.19,182.5,182.17,182.31,0.115
2025/10/23 11:56,182.32,182.47,182.31,182.44,0.13
2025/10/23 11:57,182.44,182.46,182.2,182.205,-0.235
2025/10/23 11:58,182.21,182.24,182.08,182.105,-0.1
2025/10/23 11:59,182.1,182.2,182.045,182.12,0.015
2025/10/23 12:00,182.11,182.2,182.03,182.175,0.055
2025/10/23 12:01,182.18,182.1985,182.14,182.1701,-0.0049
2025/10/23 12:02,182.185,182.25,182.1501,182.2201,0.05
2025/10/23 12:03,182.22,182.28,182.1515,182.155,-0.0651
2025/10/23 12:04,182.15,182.18,182.06,182.1412,-0.0138
2025/10/23 12:05,182.15,182.1925,182.0735,182.0735,-0.0677
2025/10/23 12:06,182.08,182.23,182.08,182.11,0.0365
2025/10/23 12:07,182.11,182.175,182.03,182.06,-0.05
2025/10/23 12:08,182.07,182.12,181.92,181.945,-0.115
2025/10/23 12:09,181.95,182.0199,181.88,182.0001,0.0551
2025/10/23 12:10,182.01,182.0459,181.905,181.96,-0.0401
2025/10/23 12:11,181.955,182.11,181.9435,182.105,0.145
2025/10/23 12:12,182.1,182.11,182.04,182.0741,-0.0309
2025/10/23 12:13,182.0754,182.155,182.0501,182.155,0.0809
2025/10/23 12:14,182.155,182.175,182.1,182.1159,-0.0391
2025/10/23 12:15,182.115,182.12,182.05,182.07,-0.0459
2025/10/23 12:16,182.08,182.0924,182.03,182.07,0
2025/10/23 12:17,182.065,182.155,182.0301,182.15,0.08
2025/10/23 12:18,182.15,182.18,182.082,182.145,-0.005
2025/10/23 12:19,182.14,182.17,182.08,182.12,-0.025
2025/10/23 12:20,182.125,182.1694,182.06,182.1694,0.0494
2025/10/23 12:21,182.169,182.19,182.015,182.0241,-0.1453
2025/10/23 12:22,182.03,182.125,182.02,182.105,0.0809
2025/10/23 12:23,182.1,182.1,181.99,181.999,-0.106
2025/10/23 12:24,181.995,182.06,181.99,182.03,0.031
2025/10/23 12:25,182.0257,182.07,182,182.04,0.01
2025/10/23 12:26,182.0401,182.055,181.97,181.975,-0.065
2025/10/23 12:27,181.97,181.9799,181.74,181.76,-0.215
2025/10/23 12:28,181.7551,181.8,181.695,181.785,0.025
2025/10/23 12:29,181.78,181.84,181.75,181.82,0.035
2025/10/23 12:30,181.82,181.8799,181.77,181.845,0.025
2025/10/23 12:31,181.8496,181.87,181.795,181.8675,0.0225
2025/10/23 12:32,181.87,181.9982,181.86,181.9942,0.1267
2025/10/23 12:33,181.9901,181.995,181.86,181.88,-0.1142
2025/10/23 12:34,181.8899,181.99,181.87,181.871,-0.009
2025/10/23 12:35,181.89,181.9,181.7341,181.7351,-0.1359
2025/10/23 12:36,181.7318,181.79,181.7,181.775,0.0399
2025/10/23 12:37,181.775,181.83,181.755,181.825,0.05
2025/10/23 12:38,181.83,181.84,181.7401,181.765,-0.06
2025/10/23 12:39,181.765,181.805,181.755,181.7999,0.0349
2025/10/23 12:40,181.8,181.8154,181.775,181.775,-0.0249
2025/10/23 12:41,181.775,181.775,181.7,181.71,-0.065
2025/10/23 12:42,181.702,181.74,181.7001,181.7299,0.0199
2025/10/23 12:43,181.72,181.825,181.72,181.785,0.0551
2025/10/23 12:44,181.785,181.84,181.78,181.84,0.055
2025/10/23 12:45,181.84,181.875,181.775,181.86,0.02
2025/10/23 12:46,181.87,181.94,181.815,181.825,-0.035
2025/10/23 12:47,181.825,181.84,181.68,181.7951,-0.0299
2025/10/23 12:48,181.795,181.83,181.7601,181.7617,-0.0334
2025/10/23 12:49,181.76,181.825,181.74,181.755,-0.0067
2025/10/23 12:50,181.75,181.8,181.7301,181.75,-0.005
2025/10/23 12:51,181.76,181.86,181.75,181.8551,0.1051
2025/10/23 12:52,181.855,182.005,181.855,181.975,0.1199
2025/10/23 12:53,181.9701,182.09,181.955,182.0841,0.1091
2025/10/23 12:54,182.08,182.09,182.01,182.025,-0.0591
2025/10/23 12:55,182.02,182.035,181.895,181.94,-0.085
2025/10/23 12:56,181.93,181.97,181.88,181.945,0.005
2025/10/23 12:57,181.95,182.03,181.91,181.97,0.025
2025/10/23 12:58,181.9631,182,181.96,181.9701,0.0001
2025/10/23 12:59,181.98,182.03,181.96,182.01,0.0399
2025/10/23 13:00,182.01,182.05,181.98,182.0254,0.0154
2025/10/23 13:01,182.03,182.06,181.98,182.0093,-0.0161
2025/10/23 13:02,182.01,182.03,181.92,181.925,-0.0843
2025/10/23 13:03,181.94,181.975,181.86,181.965,0.04
2025/10/23 13:04,181.975,181.975,181.9,181.935,-0.03
2025/10/23 13:05,181.93,181.96,181.8393,181.88,-0.055
2025/10/23 13:06,181.89,182.04,181.875,182.02,0.14
2025/10/23 13:07,182.015,182.05,181.86,181.87,-0.15
2025/10/23 13:08,181.87,181.87,181.5,181.64,-0.23
2025/10/23 13:09,181.65,181.925,181.57,181.7898,0.1498
2025/10/23 13:10,181.775,181.945,181.75,181.93,0.1402
2025/10/23 13:11,181.93,182.0699,181.93,181.98,0.05
2025/10/23 13:12,181.99,182.15,181.9701,182.125,0.145
2025/10/23 13:13,182.12,182.2441,182.115,182.24,0.115
2025/10/23 13:14,182.24,182.29,182.1342,182.15,-0.09
2025/10/23 13:15,182.17,182.205,182.11,182.15,0
2025/10/23 13:16,182.155,182.1898,182.04,182.085,-0.065
2025/10/23 13:17,182.08,182.1,182.01,182.03,-0.055
2025/10/23 13:18,182.035,182.05,181.89,181.895,-0.135
2025/10/23 13:19,181.89,182.045,181.88,181.9782,0.0832
2025/10/23 13:20,181.97,182.02,181.94,182.01,0.0318
2025/10/23 13:21,182.025,182.1259,182.0101,182.11,0.1
2025/10/23 13:22,182.105,182.155,182.09,182.15,0.04
2025/10/23 13:23,182.16,182.1799,182.055,182.1301,-0.0199
2025/10/23 13:24,182.135,182.155,182.08,182.095,-0.0351
2025/10/23 13:25,182.1,182.1,181.9101,181.9101,-0.1849
2025/10/23 13:26,181.9101,181.97,181.7701,181.7941,-0.116
2025/10/23 13:27,181.7946,181.86,181.77,181.8098,0.0157
2025/10/23 13:28,181.81,181.845,181.74,181.83,0.0202
2025/10/23 13:29,181.825,181.86,181.75,181.78,-0.05
2025/10/23 13:30,181.78,181.83,181.7441,181.7759,-0.0041
2025/10/23 13:31,181.78,181.8224,181.75,181.81,0.0341
2025/10/23 13:32,181.8135,181.94,181.8101,181.905,0.095
2025/10/23 13:33,181.9,182.1,181.88,181.98,0.075
2025/10/23 13:34,181.98,182.085,181.94,182.04,0.06
2025/10/23 13:35,182.045,182.2,182.0302,182.165,0.125
2025/10/23 13:36,182.17,182.49,182.1501,182.435,0.27
2025/10/23 13:37,182.4307,182.57,182.4209,182.505,0.07
2025/10/23 13:38,182.5085,182.62,182.47,182.61,0.105
2025/10/23 13:39,182.615,182.67,182.59,182.6223,0.0123
2025/10/23 13:40,182.62,182.62,182.465,182.5,-0.1223
2025/10/23 13:41,182.4959,182.55,182.44,182.5,0
2025/10/23 13:42,182.505,182.59,182.47,182.5201,0.0201
2025/10/23 13:43,182.52,182.555,182.46,182.465,-0.0551
2025/10/23 13:44,182.465,182.545,182.43,182.535,0.07
2025/10/23 13:45,182.54,182.5751,182.495,182.555,0.02
2025/10/23 13:46,182.555,182.61,182.525,182.58,0.025
2025/10/23 13:47,182.58,182.58,182.46,182.465,-0.115
2025/10/23 13:48,182.465,182.6141,182.465,182.59,0.125
2025/10/23 13:49,182.58,182.6068,182.53,182.5542,-0.0358
2025/10/23 13:50,182.555,182.61,182.49,182.57,0.0158
2025/10/23 13:51,182.575,182.65,182.565,182.6103,0.0403
2025/10/23 13:52,182.6159,182.645,182.55,182.58,-0.0303
2025/10/23 13:53,182.58,182.65,182.58,182.645,0.065
2025/10/23 13:54,182.645,182.645,182.57,182.61,-0.035
2025/10/23 13:55,182.6,182.63,182.55,182.6051,-0.0049
2025/10/23 13:56,182.605,182.63,182.47,182.59,-0.0151
2025/10/23 13:57,182.59,182.64,182.58,182.6,0.01
2025/10/23 13:58,182.6,182.615,182.535,182.565,-0.035
2025/10/23 13:59,182.565,182.62,182.49,182.52,-0.045
2025/10/23 14:00,182.53,182.5485,182.47,182.5,-0.02
2025/10/23 14:01,182.495,182.5099,182.3,182.355,-0.145
2025/10/23 14:02,182.36,182.4,182.26,182.265,-0.09
2025/10/23 14:03,182.26,182.3699,182.255,182.3699,0.1049
2025/10/23 14:04,182.37,182.42,182.32,182.32,-0.0499
2025/10/23 14:05,182.3299,182.37,182.27,182.335,0.015
2025/10/23 14:06,182.335,182.3699,182.27,182.28,-0.055
2025/10/23 14:07,182.285,182.405,182.27,182.31,0.03
2025/10/23 14:08,182.3159,182.385,182.26,182.36,0.05
2025/10/23 14:09,182.365,182.44,182.3402,182.435,0.075
2025/10/23 14:10,182.43,182.4727,182.34,182.3603,-0.0747
2025/10/23 14:11,182.36,182.46,182.35,182.405,0.0447
2025/10/23 14:12,182.405,182.505,182.405,182.505,0.1
2025/10/23 14:13,182.51,182.53,182.41,182.4978,-0.0072
2025/10/23 14:14,182.5,182.52,182.41,182.42,-0.0778
2025/10/23 14:15,182.42,182.515,182.32,182.41,-0.01
2025/10/23 14:16,182.405,182.55,182.4,182.545,0.135
2025/10/23 14:17,182.5482,182.6051,182.535,182.585,0.04
2025/10/23 14:18,182.58,182.63,182.5308,182.54,-0.045
2025/10/23 14:19,182.54,182.66,182.48,182.6359,0.0959
2025/10/23 14:20,182.6393,182.67,182.55,182.6,-0.0359
2025/10/23 14:21,182.59,182.69,182.59,182.675,0.075
2025/10/23 14:22,182.675,182.73,182.66,182.71,0.035
2025/10/23 14:23,182.7007,182.74,182.64,182.7301,0.0201
2025/10/23 14:24,182.73,182.83,182.6801,182.78,0.0499
2025/10/23 14:25,182.785,182.91,182.78,182.89,0.11
2025/10/23 14:26,182.895,182.941,182.85,182.8501,-0.0399
2025/10/23 14:27,182.85,182.901,182.83,182.865,0.0149
2025/10/23 14:28,182.865,182.875,182.79,182.7951,-0.0699
2025/10/23 14:29,182.7999,182.8159,182.68,182.71,-0.0851
2025/10/23 14:30,182.71,182.83,182.6859,182.8,0.09
2025/10/23 14:31,182.805,182.8599,182.78,182.825,0.025
2025/10/23 14:32,182.8246,182.89,182.771,182.89,0.065
2025/10/23 14:33,182.8899,182.8899,182.81,182.85,-0.04
2025/10/23 14:34,182.855,182.8899,182.795,182.815,-0.035
2025/10/23 14:35,182.81,182.83,182.7201,182.73,-0.085
2025/10/23 14:36,182.74,182.86,182.74,182.845,0.115
2025/10/23 14:37,182.8465,182.85,182.8001,182.835,-0.01
2025/10/23 14:38,182.835,182.85,182.72,182.76,-0.075
2025/10/23 14:39,182.77,182.7799,182.71,182.745,-0.015
2025/10/23 14:40,182.7401,182.77,182.71,182.73,-0.015
2025/10/23 14:41,182.74,182.755,182.6942,182.7042,-0.0258
2025/10/23 14:42,182.705,182.71,182.655,182.6601,-0.0441
2025/10/23 14:43,182.6601,182.75,182.65,182.735,0.0749
2025/10/23 14:44,182.735,182.8,182.73,182.78,0.045
2025/10/23 14:45,182.785,182.83,182.68,182.685,-0.095
2025/10/23 14:46,182.68,182.75,182.67,182.725,0.04
2025/10/23 14:47,182.72,182.75,182.69,182.6951,-0.0299
2025/10/23 14:48,182.69,182.77,182.68,182.71,0.0149
2025/10/23 14:49,182.71,182.765,182.7,182.745,0.035
2025/10/23 14:50,182.7401,182.84,182.74,182.815,0.07
2025/10/23 14:51,182.815,182.845,182.79,182.79,-0.025
2025/10/23 14:52,182.79,182.88,182.79,182.875,0.085
2025/10/23 14:53,182.8707,183,182.84,182.98,0.105
2025/10/23 14:54,182.98,183.02,182.885,182.91,-0.07
2025/10/23 14:55,182.9,182.92,182.875,182.915,0.005
2025/10/23 14:56,182.91,182.92,182.85,182.9098,-0.0052
2025/10/23 14:57,182.91,182.94,182.87,182.917,0.0072
2025/10/23 14:58,182.9201,182.99,182.91,182.95,0.033
2025/10/23 14:59,182.945,182.99,182.91,182.935,-0.015
2025/10/23 15:00,182.94,183,182.9301,182.95,0.015
2025/10/23 15:01,182.955,183,182.8701,182.895,-0.055
2025/10/23 15:02,182.895,182.9,182.83,182.86,-0.035
2025/10/23 15:03,182.854,182.905,182.83,182.895,0.035
2025/10/23 15:04,182.885,182.99,182.855,182.945,0.05
2025/10/23 15:05,182.945,183.03,182.885,182.9,-0.045
2025/10/23 15:06,182.9,182.95,182.87,182.91,0.01
2025/10/23 15:07,182.905,182.9151,182.8,182.8,-0.11
2025/10/23 15:08,182.8,182.805,182.711,182.74,-0.06
2025/10/23 15:09,182.745,182.79,182.69,182.775,0.035
2025/10/23 15:10,182.77,182.965,182.76,182.9595,0.1845
2025/10/23 15:11,182.9581,182.97,182.915,182.94,-0.0195
2025/10/23 15:12,182.94,183.01,182.925,183.005,0.065
2025/10/23 15:13,183,183.02,182.92,182.9299,-0.0751
2025/10/23 15:14,182.93,182.945,182.8701,182.89,-0.0399
2025/10/23 15:15,182.8897,182.92,182.71,182.72,-0.17
2025/10/23 15:16,182.725,182.76,182.6801,182.685,-0.035
2025/10/23 15:17,182.69,182.7299,182.655,182.67,-0.015
2025/10/23 15:18,182.68,182.76,182.675,182.7585,0.0885
2025/10/23 15:19,182.755,182.83,182.75,182.775,0.0165
2025/10/23 15:20,182.78,182.805,182.71,182.805,0.03
2025/10/23 15:21,182.805,182.85,182.775,182.84,0.035
2025/10/23 15:22,182.845,182.915,182.835,182.855,0.015
2025/10/23 15:23,182.855,182.86,182.8,182.82,-0.035
2025/10/23 15:24,182.8251,182.88,182.8001,182.8601,0.0401
2025/10/23 15:25,182.865,182.865,182.77,182.78,-0.0801
2025/10/23 15:26,182.7701,182.79,182.68,182.7,-0.08
2025/10/23 15:27,182.705,182.8,182.7,182.795,0.095
2025/10/23 15:28,182.795,182.865,182.795,182.81,0.015
2025/10/23 15:29,182.81,182.82,182.78,182.785,-0.025
2025/10/23 15:30,182.79,182.79,182.6718,182.6718,-0.1132
2025/10/23 15:31,182.675,182.755,182.6601,182.715,0.0432
2025/10/23 15:32,182.715,182.77,182.63,182.755,0.04
2025/10/23 15:33,182.75,182.755,182.7,182.71,-0.045
2025/10/23 15:34,182.715,182.735,182.68,182.72,0.01
2025/10/23 15:35,182.715,182.79,182.6541,182.6541,-0.0659
2025/10/23 15:36,182.655,182.67,182.5,182.53,-0.1241
2025/10/23 15:37,182.54,182.5546,182.48,182.535,0.005
2025/10/23 15:38,182.54,182.565,182.51,182.535,0
2025/10/23 15:39,182.535,182.55,182.48,182.52,-0.015
2025/10/23 15:40,182.51,182.52,182.425,182.48,-0.04
2025/10/23 15:41,182.485,182.515,182.44,182.445,-0.035
2025/10/23 15:42,182.45,182.46,182.4101,182.46,0.015
2025/10/23 15:43,182.465,182.5,182.41,182.42,-0.04
2025/10/23 15:44,182.4258,182.4258,182.35,182.37,-0.05
2025/10/23 15:45,182.375,182.4584,182.36,182.405,0.035
2025/10/23 15:46,182.4,182.435,182.37,182.39,-0.015
2025/10/23 15:47,182.3859,182.395,182.32,182.345,-0.045
2025/10/23 15:48,182.3472,182.38,182.33,182.375,0.03
2025/10/23 15:49,182.37,182.46,182.36,182.445,0.07
2025/10/23 15:50,182.44,182.445,182,182.055,-0.39
2025/10/23 15:51,182.05,182.07,181.92,181.965,-0.09
2025/10/23 15:52,181.97,182.085,181.9601,182.08,0.115
2025/10/23 15:53,182.08,182.2,182.06,182.165,0.085
2025/10/23 15:54,182.16,182.45,182.1141,182.3725,0.2075
2025/10/23 15:55,182.38,182.38,182.1,182.14,-0.2325
2025/10/23 15:56,182.148,182.23,182.11,182.1999,0.0599
2025/10/23 15:57,182.2,182.22,182.0901,182.175,-0.0249
2025/10/23 15:58,182.175,182.245,182.135,182.197,0.022
2025/10/23 15:59,182.2,182.29,181.38,182.16,-0.037
2025/10/23 16:00,182.16,182.22,182.11,182.1266,-0.0334
2025/10/23 16:01,182.1292,182.16,182.05,182.14,0.0134
2025/10/23 16:02,182.16,182.3,182.13,182.26,0.12
2025/10/23 16:03,182.27,182.5,182.16,182.48,0.22
2025/10/23 16:04,182.48,182.51,182.16,182.33,-0.15
2025/10/23 16:05,182.35,182.4,182.16,182.3894,0.0594
2025/10/23 16:06,182.35,182.3698,182.32,182.34,-0.0494
2025/10/23 16:07,182.33,182.35,182.28,182.31,-0.03
2025/10/23 16:08,182.3,182.35,182.16,182.16,-0.15
2025/10/23 16:09,182.34,182.41,182.3,182.3909,0.2309
2025/10/23 16:10,182.42,182.46,182.39,182.42,0.0291
2025/10/23 16:11,182.42,182.4493,182.16,182.4493,0.0293
2025/10/23 16:12,182.4225,182.43,182.32,182.4,-0.0493
2025/10/23 16:13,182.4,182.44,182.38,182.3813,-0.0187
2025/10/23 16:14,182.429,182.48,182.42,182.48,0.0987
2025/10/23 16:15,182.4422,182.53,182.4422,182.53,0.05
2025/10/23 16:16,182.5012,182.55,182.4801,182.5,-0.03
2025/10/23 16:17,182.4993,182.5,182.4603,182.49,-0.01
2025/10/23 16:18,182.48,182.4999,182.46,182.4999,0.0099
2025/10/23 16:19,182.5,182.5,182.4508,182.47,-0.0299
2025/10/23 16:20,182.45,182.5,182.45,182.5,0.03
2025/10/23 16:21,182.5,182.5,182.47,182.5,0
2025/10/23 16:22,182.49,182.5,182.4622,182.4622,-0.0378
2025/10/23 16:23,182.49,182.51,182.46,182.4601,-0.0021
2025/10/23 16:24,182.499,182.6,182.499,182.5622,0.1021
2025/10/23 16:25,182.56,182.59,182.54,182.55,-0.0122
2025/10/23 16:26,182.56,182.56,182.5244,182.54,-0.01
2025/10/23 16:27,182.56,182.58,182.55,182.57,0.03
2025/10/23 16:28,182.6,182.6077,182.53,182.56,-0.01
2025/10/23 16:29,182.59,182.62,182.16,182.53,-0.03
2025/10/23 16:30,182.6,182.6,182.16,182.4004,-0.1296
2025/10/23 16:31,182.57,182.57,182.39,182.43,0.0296
2025/10/23 16:32,182.44,182.52,182.43,182.5,0.07
2025/10/23 16:33,182.5,182.5207,182.47,182.5207,0.0207
2025/10/23 16:34,182.55,182.59,182.43,182.43,-0.0907
2025/10/23 16:35,182.44,182.44,182.2,182.21,-0.22
2025/10/23 16:36,182.32,182.4,182.16,182.25,0.04
2025/10/23 16:37,182.29,182.33,182.2,182.33,0.08
2025/10/23 16:38,182.35,182.41,182.25,182.25,-0.08
2025/10/23 16:39,182.25,182.35,182.25,182.33,0.08
2025/10/23 16:40,182.34,182.3469,182.21,182.33,0
2025/10/23 16:41,182.27,182.3,182.12,182.28,-0.05
2025/10/23 16:42,182.25,182.3,182.21,182.21,-0.07
2025/10/23 16:43,182.21,182.2999,182.16,182.21,0
2025/10/23 16:44,182.2,182.2,182.1792,182.18,-0.03
2025/10/23 16:45,182.2,182.2301,182.2,182.2301,0.0501
2025/10/23 16:46,182.26,182.2694,182.23,182.2694,0.0393
2025/10/23 16:47,182.25,182.29,182.21,182.29,0.0206
2025/10/23 16:48,182.3263,182.35,182.3,182.31,0.02
2025/10/23 16:49,182.31,182.4,182.28,182.33,0.02
2025/10/23 16:50,182.26,182.3,182.21,182.25,-0.08
2025/10/23 16:51,182.25,182.2501,182.22,182.2501,0.0001
2025/10/23 16:52,182.22,182.3,182.22,182.3,0.0499
2025/10/23 16:53,182.29,182.3,182.24,182.24,-0.06
2025/10/23 16:54,182.299,182.34,182.29,182.3106,0.0706
2025/10/23 16:55,182.3291,182.42,182.3291,182.4199,0.1093
2025/10/23 16:56,182.4008,182.43,182.4,182.43,0.0101
2025/10/23 16:57,182.43,182.43,182.42,182.42,-0.01
2025/10/23 16:58,182.4201,182.5,182.42,182.4799,0.0599
2025/10/23 16:59,182.48,182.5,182.4527,182.46,-0.0199
2025/10/23 17:00,182.47,182.5,182.4564,182.4564,-0.0036
2025/10/23 17:01,182.4506,182.47,182.16,182.42,-0.0364
2025/10/23 17:02,182.16,182.43,182.16,182.43,0.01
2025/10/23 17:03,182.42,182.45,182.4,182.45,0.02
2025/10/23 17:04,182.44,182.4493,182.33,182.33,-0.12
2025/10/23 17:05,182.35,182.41,182.32,182.33,0
2025/10/23 17:06,182.32,182.33,182.29,182.3,-0.03
2025/10/23 17:07,182.3,182.3,182.29,182.29,-0.01
2025/10/23 17:08,182.29,182.3,182.29,182.2901,0.0001
2025/10/23 17:09,182.3,182.3,182.29,182.29,-0.0001
